name,age,height 
Atlihan Binoz,nan,nan
Konstantinos Effraimoglou,nan,nan
Dawood Dawoodian,nan,nan
Shoukry Srourian,nan,nan
Ioannis Rigas,nan,nan
Ioannis Kabakoglou,nan,nan
Ferenc Csepai,nan,nan
NA Sulistyono,nan,nan
Roland So,nan,nan
Roselle Nilo Natividad,nan,nan
Eno Polo,nan,nan
Paul Wekesa,nan,188.0
Haseeb Aslam,nan,nan
Vittaya Samrej,nan,nan
Abdel Monem Bornaz,nan,nan
Saad El Ragig,nan,nan
Serge Brueck,nan,nan
Sadiq Abdullahi,nan,nan
Jilani Bouhafa,nan,nan
Karim Fliss,nan,nan
Victor Pereira,nan,nan
Tobias Svantesson,24.281998631100002,193.0
Brian Page,21.1800136893,183.0
Christoph Geukens,nan,nan
Christian Weis,19.3867214237,180.0
Alberto Paris,22.5188227242,nan
Boaz Merenstein,17.5249828884,180.0
Patrick Baur,22.4421629021,188.0
Tomas Nydahl,19.5592060233,185.0
Raviv Weidenfeld,16.9993155373,188.0
Martin Blackman,17.1635865845,188.0
Bobby Banck,22.9650924025,165.0
Alberto Mancini,17.9739904175,180.0
Jeff Tarango,18.6803559206,180.0
Arnaud Boetsch,18.146475017100002,183.0
Johan Vekemans,22.9486652977,185.0
Marcelo Hennemann,25.2621492129,170.0
Andrew Burrow,24.205338809,178.0
Michael Chang,15.5208761123,175.0
Shelby Cannon,21.0321697467,180.0
Wayne Hearn,25.070499657800003,188.0
Phillip Williamson,nan,nan
Steve Kennedy,21.8343600274,183.0
Hector Ortiz,25.8179329227,180.0
Woody Hunt,20.8186173854,178.0
Francisco Roig,19.4715947981,175.0
Santiago Mora,19.5674195756,168.0
Jim Courier,17.2484599589,185.0
Neil Broad,20.9883641342,190.0
Marius Barnard,18.8199863107,188.0
Jason Stoltenberg,17.5222450376,185.0
Tim Pawsat,23.838466803600003,nan
Dexter Macbride,22.819986310700003,193.0
Mike Baroch,20.6160164271,nan
Charlton Eagle,23.1184120465,180.0
Takeshi Omono,nan,nan
Piet Norval,17.5140314853,185.0
Johan Anderson,16.0164271047,183.0
Diego Nargiso,17.5386721424,188.0
Alessandro Baldoni,19.6030116359,nan
Gustavo Giussani,19.3511293634,180.0
David Betous,nan,nan
Stefano Mezzadri,nan,nan
Emmanuel Marmillod,16.0027378508,180.0
Christer Allgardh,20.5639972621,190.0
Greg Failla,19.5728952772,180.0
Brian Gyetko,19.6906228611,183.0
Sergio Ribeiro,nan,nan
Marcello Bassanelli,nan,nan
Sebastian Soresini,nan,nan
Enrico Cocchi,20.421629021199998,190.0
Andrei Olhovskiy,21.0896646133,185.0
Lars Jonsson,17.081451060899997,188.0
Thomas Haldin,22.0424366872,185.0
Richard Schmidt,22.4449007529,185.0
David Wells Roth,18.0260095825,178.0
Chris Bailey,19.1457905544,196.0
Mark Petchey,17.273100616,183.0
Rodolphe Gilbert,18.1409993155,183.0
Pierre Lemoine,nan,nan
Vaclav Roubicek,19.6577686516,185.0
Cyril Suk,20.5284052019,180.0
Branislav Stankovic,22.1957563313,175.0
Tomas Anzari,17.1279945243,180.0
Martin Strelba,20.386036961,190.0
Paul Chaput,nan,nan
Philippe Lacombrade,nan,nan
Stephane Grenier,19.2005475702,190.0
Alexander Mronz,21.9575633128,188.0
Agustin Moreno,20.2080766598,180.0
Morees Dubruyn,nan,nan
Henry Somerville,23.101984941799998,nan
Mihnea Ion Nastase,20.3504449008,183.0
Mahtabur Rahman,nan,nan
Johan De Preter,nan,nan
Hervoje Eterovic,nan,nan
Alvaro Garron,nan,nan
Alioune Toure,nan,nan
Nicolas Pereira,nan,188.0
Robinson Ureta,nan,nan
Mario Tabares,nan,180.0
Juan Pino,nan,185.0
Rotimi Akinloye,nan,nan
Antoine Beugre,nan,nan
Adel Brahim,nan,nan
Mario Rincon,nan,nan
Jacques Radoux,nan,nan
Khairuddin Baharom,nan,nan
Andras Lanyi,nan,nan
Laszlo Markovits,nan,180.0
Gordon Asciak,nan,nan
Daryl Delicata,nan,nan
Eoin Collins,nan,193.0
Byron Black,nan,175.0
Greig Rodger,nan,nan
Kush Bhardwaj,nan,nan
Anders Haseth,nan,nan
Neil Rajapakse,nan,nan
Mihai Vanta,nan,nan
Mark Gurr,nan,nan
Oleksandr Dolgopolov,nan,nan
Kaya Saydas,nan,nan
Tan Ah Peng,nan,nan
Hrage Magarian,nan,nan
Laurent Prades,19.5947980835,183.0
Sebastien Gerard,nan,nan
Philippe Pech,21.5386721424,180.0
Nicklas Kulti,17.489390828199998,190.0
Damir Buljevic,23.069130732399998,196.0
Goran Ivanisevic,17.0951403149,193.0
Dirk Dier,16.6680355921,185.0
Markus Rackl,19.6249144422,180.0
Omar Urbinati,nan,nan
Martin Stringari,17.1608487337,188.0
Francisco Clavet,20.038329910999998,183.0
Agustin Garizzio,18.6392881588,185.0
Carlos Costa,20.5448323066,183.0
Gabriel Markus,18.4722792608,180.0
Giovanni Lelli Mami,nan,nan
Stefano Pescosolido,17.2703627652,185.0
Ruben Gajardo,20.7063655031,nan
Andreas Lesch,22.2286105407,196.0
Richard Fromberg,18.0123203285,196.0
Conny Falk,21.325119780999998,188.0
Pete Sampras,16.5503080082,185.0
Xavier Daufresne,19.909650924,193.0
Bart Wuyts,19.1841204654,178.0
Gunther Vanderveeren,nan,nan
Mark Basham,25.8891170431,175.0
Tommy Ho,15.1813826146,183.0
Jared Palmer,16.8158795346,190.0
Malivai Washington,19.4031485284,180.0
Dan Goldberg,21.1909650924,185.0
Philip Johnson,23.8494182067,173.0
Zeeshan Ali,18.5434633812,180.0
Charles Beckman,23.3812457221,185.0
Rikard Bergh,22.0944558522,188.0
David Felgate,24.254620123200002,180.0
Heiner Moraing,23.8795345654,190.0
Todd Woodbridge,17.2183436003,178.0
Gustav Fichardt,22.954140999299998,185.0
Richard Whichello,21.067761807,185.0
Guillaume Raoux,18.2696783025,180.0
Marco Filippeschi,20.9828884326,nan
Massimo Boscatto,17.1334702259,178.0
Ivano Cappelloni,nan,nan
Eduardo Furusho,19.9370294319,168.0
Joel Figueras,23.7645448323,nan
Bret Garnett,21.0075290897,185.0
Brian Garrow,20.2381930185,173.0
Chris Louw,nan,nan
Peter Svensson,22.173853525,183.0
Johan Sandberg,18.1656399726,193.0
Patrik Wennberg,19.356605065,185.0
Antonio Padovani,21.3716632444,178.0
Ugo Biagianti,20.714579055399998,173.0
Paul Dogger,16.8678986995,185.0
Brad Properjohn,nan,nan
Eric Riley,27.783709787800003,nan
Mauro Menezes,24.8815879535,193.0
Otis Smith,22.5133470226,180.0
Gary Drake,nan,nan
Darren Kirk,19.8904859685,nan
Stefan Heckmanns,25.1882272416,193.0
Oliver Fuchs,17.3798767967,180.0
Thomas Buchmayer,17.4620123203,185.0
Nicklas Utgren,19.5509924709,188.0
Hans Priller,nan,nan
Scott Melville,22.031485284099997,188.0
Andrei Cherkasov,18.212183436,180.0
Jaime Oncins,18.3764544832,196.0
Markus Zillner,18.6201232033,178.0
Vicente Solves,19.726214921300002,180.0
Carl Turich,19.7727583847,nan
Brian Roe,19.1403148528,193.0
Marius Masencamp,nan,nan
German Lopez,16.7063655031,193.0
Victor Lopez,nan,nan
David Franco,18.6173853525,nan
Sergi Bruguera,17.6563997262,188.0
Doug Flach,17.9958932238,183.0
Chris Garner,19.3374401095,180.0
Geoff Roper,24.1423682409,183.0
John Sobel,24.6707734428,173.0
Mark Keil,20.8186173854,185.0
Shigeru Ota,21.2183436003,nan
Peter Palandjian,24.1232032854,188.0
Joe De Foor,25.149897330599998,188.0
Kenichi Kiyomiya,nan,nan
Gerardo Mirad,21.0896646133,180.0
Frank Dennhardt,20.8076659822,188.0
Jamie Morgan,17.3223819302,185.0
John Marinov,nan,nan
Marc Rosset,17.867214236800002,201.0
Arne Thoms,17.7166324435,188.0
Mark Koevermans,20.6269678303,185.0
Remi Gilberton,nan,nan
Pavel Vizner,18.0670773443,183.0
Jaroslav Bulant,24.2984257358,175.0
Grant Saacks,nan,190.0
Mark Knowles,16.9089664613,190.0
Jonathan Stark,17.3305954825,188.0
Kent Kinnear,21.6700889802,196.0
Magnus Larsson,18.6036960986,193.0
Chris Kennedy,24.3258042437,185.0
Adam Anderson,18.0561259411,180.0
Johan Alven,16.4736481862,nan
Craig Boynton,24.041067761799997,183.0
Mark Kaplan,20.5393566051,185.0
Buff Farrow,21.1033538672,170.0
Otavio Della,18.5927446954,170.0
David Kass,17.6098562628,180.0
Sergio Cortes,20.4982888433,170.0
Michael Daniel,22.8856947296,188.0
Byron Talbot,24.068446269699997,183.0
Roberto Jabali,18.5188227242,190.0
Miguel Nido,25.478439425100003,180.0
Paul Haarhuis,22.4284736482,188.0
Gerald Marzenell,24.4654346338,180.0
Ned Caswell,24.5557837098,190.0
Martin Barba,21.9055441478,180.0
Rudiger Haas,18.3600273785,193.0
Denis Langaskens,nan,193.0
Tomas Rodriguez Sanchez,nan,nan
Juan Pablo Queirolo,nan,nan
Pierre Moudourou,nan,nan
Zacharie Moungnol,nan,nan
Asif Karim,nan,nan
Hassan El Arousy,nan,nan
Tamer El Sawy,nan,188.0
Frank Ofori,nan,nan
Kojo Atiso,nan,nan
Norbert Oduor,nan,nan
Owen Casey,nan,nan
Lech Sidor,nan,nan
Bertrand Lacombe,nan,nan
Noel Rutherford,nan,nan
Renald Etienne,nan,175.0
Patrice Baker,nan,nan
Ali Al Zubaidi,nan,nan
Youssef Hassan,nan,nan
Andy Brothers,nan,nan
Wai Yaw Liu,nan,nan
Melvin Pereira,nan,nan
Bent Ove Pedersen,nan,185.0
Audun Jensen,nan,178.0
Anthony Navarrosa,nan,nan
Khalid Outaleb,nan,183.0
Mehdi Ben Ismail,nan,nan
Hatem Debbeche,nan,nan
Selvam Veerasingam,nan,nan
Umesha Wallooppillai,nan,nan
Chin Chuan Chow,nan,nan
Marco Seruca,nan,nan
Mounged Bouhassoun,nan,nan
Hashim Bin Sidek,nan,nan
Michael Stich,20.8596851472,193.0
Chuck Adams,18.349075975399998,185.0
John Boytim,21.6865160849,175.0
Bryan Shelton,23.6824093087,185.0
Donni Leaycraft,21.1115674196,180.0
Steve Bryan,19.0499657769,178.0
Hidehiko Tanizawa,nan,nan
Tom Mercer,24.662559890500003,185.0
Mike Brown,20.5859000684,183.0
Dirk Leppen,22.8802190281,180.0
Alejandro Aramburu,20.3997262149,175.0
Will Bull,17.0239561944,185.0
Malcolm Allen,21.993155373,178.0
Karsten Braasch,21.990417522199998,180.0
Markus Zoecke,20.993839835699998,196.0
Jens Woehrmann,21.6646132786,180.0
Fabrice Santoro,16.889801505799998,178.0
Libor Nemecek,20.1478439425,168.0
Jan Apell,19.1238877481,183.0
Greg Van Emburgh,22.9377138946,188.0
Stefan Lochbihler,23.983572895300004,180.0
Peter Ballauff,25.990417522199998,188.0
Young Min Kwon,nan,nan
Royce Deppe,24.1423682409,188.0
Mario Carnevale,21.842573579699998,nan
Paolo Pambianco,21.941136208099998,190.0
Federico Mordegan,19.378507871300002,170.0
Emilio Marturano,nan,nan
Cedric Pioline,19.8384668036,188.0
Scott Warner,23.5865845311,196.0
James Schor,23.7754962355,185.0
Ian Peter Budge,nan,nan
Charles Merzbacher,23.958932238200003,185.0
Peter Nyborg,19.6331279945,190.0
Magnus Zeile,20.9719370294,nan
Hendrik Jan Davids,20.4791238877,183.0
Ralph Kok,nan,nan
Jacco Eltingh,18.9021218344,188.0
Cristiano Caratti,18.9952087611,178.0
Felipe Rivera,18.0917180014,183.0
Austen Brice,21.412731006199998,nan
Warren Green,nan,nan
Tim Donovan,22.4613278576,175.0
Harald Mair,nan,nan
Renzo Furlan,19.2060232717,175.0
Vojtech Flegl,22.1026694045,180.0
Martin Schaffl,19.630390143699998,nan
Kenny Thorne,23.074606433899998,188.0
John Laffnie De Jager,16.6598220397,193.0
Dean Botha,25.623545516799997,175.0
Darren Patten,19.1649555099,188.0
Patrick Galbraith,22.4449007529,183.0
Maurice Ruah,18.483230663900002,178.0
Sven Salumaa,22.8145106092,196.0
Tertius Reynders,nan,nan
Frederic Fontang,19.197809719400002,183.0
Radomir Vasek,17.081451060899997,188.0
Andrew Lobb,23.712525667399998,180.0
Jose Luis Aparisi,20.5037645448,178.0
Marcos Aurelio Gorriz,25.5222450376,185.0
Thomas Enqvist,15.134839151300001,190.0
Jose Francisco Altur,21.620807665999997,190.0
Henrik Holm,20.8432580424,183.0
Lionel Barthez,22.3956194387,180.0
Girts Dzelde,26.234086242300002,173.0
Ted Scherman,22.9979466119,188.0
Bret Richardson,18.6913073238,178.0
Lars Koslowski,18.173853525,188.0
Slava Dosedel,18.9431895962,183.0
Martin Sinner,21.459274469500002,180.0
Peter Hajek,14.4531143053,175.0
Martin Damm,17.015742642,188.0
David Rikl,18.4421629021,178.0
Jens Peter,23.657768651599998,nan
Ricardo Camargo,20.714579055399998,180.0
Michael Bauer,21.711156741999996,173.0
Dominic Durand,nan,nan
Francisco Pinto,nan,nan
Sandon Stolle,19.0882956879,193.0
Robert Janecek,17.1800136893,183.0
Miles Walker,nan,nan
Sebastien Leblanc,15.6303901437,193.0
Sebastien Lareau,16.2984257358,183.0
Daniel Nestor,16.9418206708,190.0
George Cosac,21.1854893908,190.0
John Farrington,nan,nan
Alexander Schad,nan,nan
Rafael Moreno,nan,nan
Juan Carlos Bianchi,nan,nan
Valerio Boccito,nan,nan
Ali Kadhim,nan,nan
Kadhim Kadhim,nan,nan
Faisal Rahman,nan,nan
Usman Rahim,nan,nan
Sunny Liu,nan,nan
Barunur Rashid Bhuiyan,nan,nan
Chee Leong Wong,nan,nan
Oscar Blacutt,nan,nan
Alejandro Aramburu Acuna,nan,nan
Abdul Rahman Shehab,nan,nan
Esam Abdulaal,nan,nan
Samer Mourad,nan,nan
Jerome Seguin,nan,nan
Ivan Keskinov,nan,nan
Jiu Hua Zhang,nan,nan
Miguel Dungo,nan,nan
Jia Ping Xia,nan,165.0
Jean Nabi,nan,nan
Jean Jacques Kouassi,nan,nan
Lionel Kemajou,nan,nan
Jean Yves Job,nan,nan
Samson Ahinakwa,nan,nan
Khaled Ezankouli,nan,nan
Abdul Hakim Jteli,nan,nan
Jaime Cortes,nan,nan
Miguel Tobon,nan,185.0
Neoclis Neocleous,nan,nan
Peter Flintsoe,nan,nan
Frederik Fetterlein,nan,190.0
Thomas Sorensen,nan,nan
Giorgio Carneade,nan,nan
Kimmo Hurme,nan,nan
Abdul Kahar Mim,nan,nan
Tomasz Iwanski,nan,nan
Sandor Noszaly,nan,193.0
Khaled Ashkanani,nan,nan
Eyad Shahadeh,nan,nan
Hani Al Ali,nan,nan
Khaled Al Foudari,nan,nan
Aymen Ibrahim Al Ashwak,nan,nan
Abdullah Al Khalil,nan,nan
Mohamed Ridaoui,nan,nan
Peter Orwa,nan,nan
Christian Ruud,nan,188.0
Jayendra Wijeyesekera,nan,nan
Ruben Alvarenga,nan,nan
Karim Alami,16.7802874743,185.0
Younes El Aynaoui,18.4777549624,193.0
Aki Rahunen,18.598220397000002,175.0
Daniele Balducci,19.8850102669,nan
Stephane Sansoni,22.9650924025,180.0
Ola Jonsson J092,23.7371663244,178.0
David Witt,17.234770705,190.0
Ivan Baron,17.787816564,185.0
Dick Bosse,nan,nan
Todd Martin,20.1368925394,198.0
Joao Zwetsch,21.3990417522,180.0
Alexis Hombrecher,19.0198494182,196.0
Luis Herrera,18.962354551700003,170.0
Marcos Ondruska,17.6317590691,183.0
Michael Brown B395,18.7679671458,175.0
Kentaro Masuda,19.1184120465,nan
Ryuso Tsujino,21.6180698152,nan
Krister Wedenby,18.8583162218,185.0
Joseph Russell,28.3778234086,188.0
Danny Sapsford,21.015742642,173.0
Olivier Soules,23.523613963000003,188.0
Thierry Guardiola,19.151266256,188.0
Andrea Gaudenzi,17.1526351814,183.0
Jordi Burillo,17.7577002053,188.0
Daniel Orsanic,22.2477754962,183.0
Pablo Albano,23.4168377823,178.0
Jose Antonio Pepe Conde,20.501026694,175.0
Nicola Bruno,19.5646817248,178.0
Ettore Rossetti,nan,nan
Jae Sik Kim,22.9158110883,nan
Jin So Lee,nan,nan
Sasa Hirszon,17.8316221766,185.0
Andrei Medvedev,16.180698152,193.0
Wayne Ferreira,18.9103353867,185.0
Magnus Nilsson,nan,nan
Ola Kristiansson,18.7926078029,188.0
Gerald Mandl,19.7125256674,190.0
Dinu Pescariu,16.2984257358,185.0
Dimitri Poliakov,22.431211499,183.0
Tom Kempers,21.0266940452,188.0
Jan Siemerink,20.1587953457,183.0
Francisco Montana,20.7885010267,183.0
Jan Kodes Jr,18.5763175907,178.0
Mike Briggs,21.9520876112,178.0
Keith Evans,20.933607118399998,188.0
Pier Gauthier,18.4859685147,185.0
Rene Hanak,17.2566735113,nan
Juan Luis Tati Rascon,19.1622176591,nan
Marcelo Saliola,16.8076659822,178.0
Reinhard Wawra,17.6837782341,nan
Eyal Ran,17.87816564,183.0
Ohad Weinberg,19.5564681725,nan
Noam Behr,14.986995208800002,188.0
Shai Friedman,nan,nan
Gil Kovalski,nan,nan
Yuval Karutzi,20.6269678303,nan
Yuval Hirsch,nan,nan
Grant Stafford,19.1375770021,188.0
Frederic Vitoux,19.575633128,173.0
Mark Ozer,25.793292265599998,196.0
Massimo Ardinghi,20.3969883641,175.0
Mario Visconti,22.762491444200002,185.0
Lukas Thomas,nan,nan
Milan Trneny,20.4161533196,nan
Karol Kucera,17.4209445585,188.0
Markus Naewie,21.440109514,190.0
Florian Krumrey,21.7686516085,190.0
Richard Krajicek,19.9123887748,196.0
Serge Soulie,22.3655030801,nan
Sergej Skakun,nan,nan
Emanuel Rasberger,18.9404517454,nan
Andrei Merinov,19.8877481177,183.0
David Adams,21.6180698152,188.0
Stephane Simian,24.1971252567,193.0
Jason Netter,22.3901437372,178.0
William Kyriakos,nan,nan
Oliver Fernandez,18.7542778919,175.0
Bertrand Madsen,19.3100616016,nan
Fernando Meligeni,20.4106776181,180.0
Rodrigo Faria,nan,nan
John Stimpson,23.0116358658,183.0
Fabio Silberberg,22.458590006799998,190.0
Emanuel Couto,17.650924024600002,183.0
Chris Wilkinson,21.4647501711,180.0
Michael Geserer,21.620807665999997,190.0
Vladimir Gabrichidze,23.0088980151,175.0
Jonas Bjorkman,19.2908966461,183.0
Alex Nizet,24.372347707,188.0
Bruce Steel,nan,nan
Alexander Reichel,20.34770705,193.0
Daniel Vacek,20.2683093771,190.0
Eui Jong Chang,22.0369609856,183.0
Seung Ho Ji,23.2114989733,nan
Han Cheol Shin,21.0622861054,nan
Leander Paes,17.8453114305,178.0
Silvio Moine,nan,nan
John Arbanas,nan,nan
Heath Denman,19.9917864476,183.0
Brian Devening,23.5564681725,185.0
Grant Doyle,17.722108145099998,180.0
Ian Aler,25.6919917864,nan
Alex Obrien,21.4318959617,185.0
Johan Van Herck,17.3716632444,185.0
John Sullivan,24.5612594114,188.0
Jason Cask,20.6242299795,178.0
Patrick Rafter,18.735112936300002,185.0
Miguel Merz,nan,nan
Carsten Arriens,22.4120465435,193.0
Juan Gisbert Jr,17.4072553046,198.0
Pierre Bouteyre,20.0054757016,185.0
Michael Joyce,18.5626283368,180.0
Pat Crow,25.3744010951,188.0
Patricio Arnold,19.8302532512,183.0
Milen Velev,20.0711841205,nan
Bernd Karbacher,23.490759753600003,185.0
T Middleton,23.4113620808,183.0
Roberto Raffa,nan,nan
Ofer Sela,19.2087611225,188.0
Mehdi Benyebka,21.607118412,nan
Abdelhak Hameurlaine,19.1293634497,nan
Filip Dewulf,18.8720054757,190.0
Lionel Eli,30.6201232033,nan
Richard Ashby,26.1902806297,nan
Mauricio Hadad,19.6030116359,170.0
Rafael Avalos Brenes,29.6043805613,nan
Carlos Roberto Paez,18.6036960986,nan
Shehab Shehab,21.733059548299998,nan
Rohan De Silva,19.3237508556,nan
Jose Medrano,18.2587268994,nan
Rodrigo Navarro,17.015742642,nan
Jose Luis Noriega,21.3716632444,178.0
Orlin Stanoytchev,19.5947980835,185.0
Crepin Ossombi,21.196440794,nan
Christian Bemba,23.1841204654,nan
Genaro Deleon,20.1779603012,nan
Bing Pan,21.2046543463,185.0
Emile Ngoran,18.1574264203,nan
Katore Agnamba,19.8083504449,nan
Kodzo Apeti,23.5838466804,nan
Ilou Lonfo,17.3442847365,nan
Mensah Gbeboume,16.733744011,nan
Fred Kangwa,28.1998631075,nan
Steven Kangwa,24.1752224504,nan
Luc Ondobo,18.2149212868,nan
Vernon Lewis,25.4182067077,nan
Jerry Williams,28.5037645448,nan
Ricardo Mena,19.422313483900002,nan
Andreas Fikas,nan,nan
Manuel Tejada,20.1724845996,nan
Daniel Chavez Morales,25.0020533881,nan
Carlos Chavez,27.1868583162,nan
Fabio Sical,31.7563312799,nan
Luis Adrian Morejon,17.837097878199998,178.0
Orville Adams,29.5879534565,nan
Pablo Campana,18.116358658499998,180.0
Mark Webster,29.0595482546,nan
Salvador Colvee,22.929500342199997,nan
Mike Amoah,17.2457221081,nan
Amro Ghoneim,17.2292950034,nan
Fadel Berthe,nan,nan
Srdan Muskatirovic,19.4332648871,nan
Bartlomiej Dabrowski,18.688569473,nan
Kuen Yiep Ho,20.386036961,nan
Tung Yi Kho,19.389459274500002,nan
Lui Pang,nan,nan
Yu Hui Lien,21.2429842574,nan
Chih Jung Chen,18.9760438056,nan
Viktor Nagy,19.5674195756,178.0
Bonit Wiryawan,23.1184120465,173.0
Daniel Heryanto,nan,nan
Bing Chao Lin,17.4045174538,180.0
Naratorn Srichaphan,18.4996577687,nan
Bernardo Mota,19.542778918499998,178.0
Stewart Doyle,16.9828884326,nan
Andrei Pavel,17.2511978097,183.0
Emad Abou Hamdeh,21.5249828884,nan
Omer Rashid,19.0143737166,nan
Saleh Bushnaq,26.4722792608,nan
Tetsuya Sato,nan,nan
Garth Thomson,22.7679671458,nan
Khalid Hussain Fitiani,36.9253935661,nan
Bader Mohammed Almuqail,20.6762491444,nan
Ramayah Ramachandran,20.6516084873,160.0
Tawfik Al Ibrahim,14.8446269678,nan
Christian Collange,23.8904859685,nan
Christopher Gatt,24.733744011,nan
Kyrian Nwokedi,nan,nan
Dermot Sweeney,nan,nan
Darek Nowicki,20.4407939767,nan
Jehad Sheet,34.461327857600004,nan
Marc Kevin Goellner,22.0944558522,196.0
Alejo Mancisidor,22.2395619439,183.0
Alberto Berasategui,19.329226557200002,173.0
Alex Corretja,18.5434633812,180.0
David Prinosil,19.5947980835,185.0
Alex Radulescu,17.8480492813,185.0
Massimo Valeri,20.5831622177,185.0
